,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,007390,네이처셀,"9,440","-40","-0.4","9,550","9,560","9,330","1,086,912","10,214,252,810","577,637,366,560","0.20","61,190,399"
,007530,영신금속,"1,865","35","1.9","1,810","1,880","1,750","613,655","1,108,197,965","23,933,485,320","0.01","12,832,968"
,007680,대원,"8,530","-10","-0.1","8,540","8,580","8,470","10,729","91,306,250","98,842,483,900","0.03","11,587,630"
,007720,대명소노시즌,"1,100","-5","-0.4","1,115","1,115","1,095","189,125","207,863,565","110,880,495,000","0.04","100,800,450"
,007770,한일화학,"9,950","160","1.6","9,790","9,950","9,690","6,517","64,161,310","34,924,500,000","0.01","3,510,000"
,007820,에스엠코어,"7,970","-30","-0.4","8,030","8,090","7,920","150,154","1,200,943,300","159,670,549,620","0.05","20,033,946"
,008290,원풍물산,"2,120","10","0.5","2,090","2,130","2,080","119,527","251,116,090","86,270,599,480","0.03","40,693,679"
,008370,원풍,"4,085","25","0.6","4,090","4,100","4,045","28,531","116,406,665","49,020,000,000","0.02","12,000,000"
,008470,부스타,"4,580","40","0.9","4,615","4,635","4,520","63,441","291,271,810","38,493,984,000","0.01","8,404,800"
,008800,행남사,"1,770","0","0.0","0","0","0","0","0","80,762,168,880","0.03","45,628,344"
,008830,대동기어,"2,775","35","1.3","2,760","2,780","2,675","14,341","38,954,305","24,940,368,000","0.01","8,987,520"
,009300,삼아제약,"20,750","3,800","22.4","17,700","21,950","17,100","1,367,197","27,462,656,350","132,177,500,000","0.04","6,370,000"
,009520,포스코엠텍,"4,660","-50","-1.1","4,705","4,725","4,630","696,882","3,283,354,305","194,054,995,980","0.07","41,642,703"
,009620,삼보산업,"712","3","0.4","709","715","701","135,508","96,075,110","27,121,679,152","0.01","38,092,246"
,009730,코센,"349","-36","-9.4","390","390","340","10,331,096","3,692,851,028","41,855,344,197","0.01","119,929,353"
,009780,엠에스씨,"4,235","-35","-0.8","4,255","4,315","4,235","13,923","59,247,585","74,536,000,000","0.03","17,600,000"
,010170,대한광통신,"3,975","-75","-1.8","4,070","4,100","3,970","2,528,660","10,165,279,345","293,122,959,375","0.10","73,741,625"
,010240,흥국,"4,450","-50","-1.1","4,415","4,525","4,415","114,068","509,924,735","54,835,997,200","0.02","12,322,696"
,010280,쌍용정보통신,"1,280","-25","-1.9","1,310","1,310","1,275","164,752","211,547,630","51,793,963,520","0.02","40,464,034"
,010470,오리콤,"4,150","10","0.2","4,140","4,270","4,095","41,417","171,256,740","48,571,807,500","0.02","11,704,050"
,011040,경동제약,"10,850","100","0.9","11,450","11,450","10,150","1,717,082","18,452,141,500","288,067,500,000","0.10","26,550,000"
,011080,형지I&C,"909","-52","-5.4","933","962","888","4,096,259","3,776,481,643","35,410,702,212","0.01","38,955,668"
,011320,유니크,"7,530","-130","-1.7","7,640","7,750","7,510","544,986","4,138,935,280","145,484,833,350","0.05","19,320,695"
,011370,서한,"1,015","36","3.7","975","1,015","973","939,507","941,508,352","102,408,287,975","0.03","100,894,865"
,011560,세보엠이씨,"5,680","20","0.4","5,680","5,710","5,560","23,617","132,811,820","59,810,400,000","0.02","10,530,000"
,012340,뉴인텍,"1,770","5","0.3","1,765","1,790","1,735","432,269","762,718,570","53,178,768,540","0.02","30,044,502"
,012620,원일특강,"8,900","150","1.7","8,750","8,990","8,680","18,318","161,130,630","39,160,000,000","0.01","4,400,000"
,012700,리드코프,"6,670","260","4.1","6,400","6,850","6,370","871,256","5,832,482,960","176,395,720,450","0.06","26,446,135"
,012790,신일제약,"44,750","10,300","29.9","38,500","44,750","35,000","12,366,108","503,820,613,600","487,864,500,000","0.16","10,902,000"
,012860,모베이스전자,"1,560","-25","-1.6","1,595","1,600","1,545","646,433","1,009,300,320","81,120,000,000","0.03","52,000,000"
,013030,하이록코리아,"13,600","-150","-1.1","13,800","13,800","13,450","68,970","938,563,900","185,139,955,200","0.06","13,613,232"
,013120,동원개발,"3,560","75","2.2","3,465","3,590","3,465","184,243","653,210,340","323,276,836,000","0.11","90,808,100"
,013310,아진산업,"2,620","-60","-2.2","2,670","2,670","2,605","947,651","2,494,143,735","95,911,445,640","0.03","36,607,422"
,013720,청보산업,"2,985","0","0.0","3,020","3,020","2,935","134,084","399,015,025","24,413,631,435","0.01","8,178,771"
,013810,스페코,"5,730","-20","-0.4","5,850","5,950","5,710","1,521,004","8,864,642,060","83,975,843,100","0.03","14,655,470"
,013990,아가방컴퍼니,"3,005","40","1.4","3,010","3,200","2,940","651,732","1,995,818,250","98,827,045,680","0.03","32,887,536"
,014100,메디앙스,"4,195","0","0.0","0","0","0","0","0","49,501,000,000","0.02","11,800,000"
,014190,원익큐브,"1,670","45","2.8","1,620","1,675","1,590","760,542","1,235,894,255","59,117,843,020","0.02","35,399,906"
,014200,광림,"1,705","65","4.0","1,640","1,795","1,635","1,912,770","3,328,882,910","90,232,408,970","0.03","52,922,234"
,014470,부방,"2,250","-25","-1.1","2,275","2,285","2,245","234,010","528,798,125","135,117,585,000","0.05","60,052,260"
,014570,고려제약,"12,400","550","4.6","11,950","12,500","11,500","1,141,113","13,821,714,950","136,400,000,000","0.05","11,000,000"
,014620,성광벤드,"7,920","140","1.8","8,000","8,350","7,860","1,427,868","11,537,322,460","226,512,000,000","0.08","28,600,000"
,014940,오리엔탈정공,"1,370","60","4.6","1,355","1,425","1,345","2,446,843","3,364,283,080","62,435,915,570","0.02","45,573,661"
,014970,삼륭물산,"8,180","-90","-1.1","8,270","8,270","8,120","106,974","874,163,950","123,722,500,000","0.04","15,125,000"
,015710,코콤,"6,520","20","0.3","6,510","6,680","6,380","496,347","3,234,987,550","114,298,860,000","0.04","17,530,500"
,015750,성우하이텍,"2,985","-15","-0.5","3,000","3,045","2,945","319,681","954,508,275","238,800,000,000","0.08","80,000,000"
,016100,리더스코스메틱,"3,990","-80","-2.0","4,060","4,060","3,945","83,064","329,957,270","72,567,781,860","0.02","18,187,414"
,016250,이테크건설,"69,500","200","0.3","69,300","69,800","68,700","5,243","363,635,400","194,600,000,000","0.07","2,800,000"
,016600,큐캐피탈,"591","-5","-0.8","597","602","588","482,935","286,373,343","99,230,036,493","0.03","167,901,923"
,016670,포비스티앤씨,"1,070","-35","-3.2","1,105","1,110","1,055","899,969","973,370,015","46,287,551,580","0.02","43,259,394"
,016790,현대사료,"14,500","0","0.0","14,500","14,600","14,250","56,058","812,118,400","89,182,047,000","0.03","6,150,486"
,016920,카스,"2,090","-105","-4.8","2,145","2,260","2,050","7,285,655","15,776,914,470","47,647,067,600","0.02","22,797,640"
,017000,신원종합개발,"3,835","-105","-2.7","3,915","3,915","3,800","193,115","743,387,415","38,610,883,545","0.01","10,068,027"
,017250,인터엠,"1,800","-5","-0.3","1,805","1,820","1,785","73,585","132,416,355","37,881,840,600","0.01","21,045,467"
,017480,삼현철강,"3,740","10","0.3","3,705","3,755","3,690","156,508","582,264,970","58,728,808,600","0.02","15,702,890"
,017510,세명전기,"4,080","0","0.0","4,080","4,110","4,060","40,284","164,674,485","62,203,680,000","0.02","15,246,000"
,017650,대림제지,"7,160","-40","-0.6","7,260","7,260","7,110","38,392","275,081,090","64,440,000,000","0.02","9,000,000"
,017890,한국알콜,"15,800","-50","-0.3","15,850","16,100","15,600","622,276","9,844,242,150","341,371,008,000","0.12","21,605,760"
